
-1.16798400879	118.917137146	1.10137844086	
-19.7254886627	106.107879639	58.2591514587	
-19.7254886627	106.107879639	58.2591514587	
-19.7254886627	106.107879639	58.2591514587	
-54.0876159668	120.319267273	24.956785202	
-54.0876159668	120.319267273	24.956785202	
-66.5813293457	122.334648132	-6.70321035385	
-66.5813293457	122.334648132	-6.70321035385	
-73.5610733032	122.711265564	-29.0386047363	
-9.38456249237	125.823936462	50.1212348938	
-26.8793621063	128.632965088	-21.2827377319	
-26.8793621063	128.632965088	-21.2827377319	
-34.7090530396	142.129821777	-61.3114585876	
-34.7090530396	142.129821777	-61.3114585876	
-40.6537361145	137.036315918	-84.1790161133	
-40.6537361145	137.036315918	-84.1790161133	
-44.8465270996	126.334648132	-96.8207092285	
2.41970562935	126.188766479	46.6364631653	
-4.81837272644	127.672813416	-22.7391929626	
-4.81837272644	127.672813416	-22.7391929626	
-2.60511422157	143.455734253	-68.2285308838	
-2.60511422157	143.455734253	-68.2285308838	
-5.50920152664	138.724914551	-96.1178588867	
-5.50920152664	138.724914551	-96.1178588867	
-9.49431991577	127.965957642	-111.000831604	
14.2452287674	123.616226196	44.5226249695	
17.0973320007	123.551933289	-18.0523796082	
17.0973320007	123.551933289	-18.0523796082	
28.9030303955	138.243179321	-58.5623703003	
28.9030303955	138.243179321	-58.5623703003	
32.0956687927	135.595367432	-85.9520950317	
32.0956687927	135.595367432	-85.9520950317	
31.3235034943	126.909996033	-102.476623535	
24.9745674133	114.268539429	44.7666969299	
35.9516716003	115.288665771	-12.1608514786	
35.9516716003	115.288665771	-12.1608514786	
55.2280769348	123.955383301	-40.5083580017	
55.2280769348	123.955383301	-40.5083580017	
62.3768692017	121.333076477	-58.5240440369	
62.3768692017	121.333076477	-58.5240440369	
64.8146057129	113.446784973	-73.6558303833	

-22.8119678497	130.753005981	9.33512210846	
-40.9962844849	111.422866821	64.753036499	
-40.9962844849	111.422866821	64.753036499	
-40.9962844849	111.422866821	64.753036499	
-76.1607818604	125.94354248	32.4362487793	
-76.1607818604	125.94354248	32.4362487793	
-90.2851486206	130.024307251	1.67329180241	
-90.2851486206	130.024307251	1.67329180241	
-97.9516372681	131.712249756	-20.3744831085	
-30.9903087616	132.078491211	58.8277511597	
-48.7390480042	142.467987061	-11.8088302612	
-48.7390480042	142.467987061	-11.8088302612	
-57.6660461426	151.433853149	-52.8659820557	
-57.6660461426	151.433853149	-52.8659820557	
-63.3696022034	147.385391235	-76.0022659302	
-63.3696022034	147.385391235	-76.0022659302	
-67.368927002	139.523742676	-90.6350326538	
-19.2036247253	133.013473511	55.3901138306	
-26.670129776	142.025863647	-13.389257431	
-26.670129776	142.025863647	-13.389257431	
-26.2206878662	151.469009399	-60.6534461975	
-26.2206878662	151.469009399	-60.6534461975	
-28.8605422974	146.47593689	-88.5233078003	
-28.8605422974	146.47593689	-88.5233078003	
-32.0059890747	137.739273071	-104.860877991	
-7.34550952911	130.878494263	52.9908905029	
-4.6786198616	137.76272583	-9.21252441406	
-4.6786198616	137.76272583	-9.21252441406	
4.34829139709	147.704483032	-51.8264045715	
4.34829139709	147.704483032	-51.8264045715	
6.80378007889	145.230499268	-79.3082351685	
6.80378007889	145.230499268	-79.3082351685	
6.5193104744	138.767379761	-96.8364639282	
3.52990579605	121.733016968	52.1889190674	
14.3205108643	129.201339722	-4.29178762436	
14.3205108643	129.201339722	-4.29178762436	
32.3541984558	134.047851562	-34.3179512024	
32.3541984558	134.047851562	-34.3179512024	
39.3622245789	131.273605347	-52.3661613464	
39.3622245789	131.273605347	-52.3661613464	
42.7886543274	124.929489136	-68.0224380493	

-21.0736656189	133.046661377	12.3153457642	
-40.0380783081	110.819267273	66.3686828613	
-40.0380783081	110.819267273	66.3686828613	
-40.0380783081	110.819267273	66.3686828613	
-74.5494918823	125.243789673	33.3132362366	
-74.5494918823	125.243789673	33.3132362366	
-87.8331298828	129.495254517	2.20086097717	
-87.8331298828	129.495254517	2.20086097717	
-95.7448806763	131.788696289	-19.7051391602	
-29.7973155975	131.684112549	61.7137641907	
-46.6644058228	146.149368286	-8.41999053955	
-46.6644058228	146.149368286	-8.41999053955	
-55.8815574646	153.342315674	-49.7609329224	
-55.8815574646	153.342315674	-49.7609329224	
-61.5899734497	149.223175049	-72.8835372925	
-61.5899734497	149.223175049	-72.8835372925	
-65.5896606445	141.939315796	-87.8122253418	
-17.9654331207	132.705429077	58.4609260559	
-24.5834560394	145.601791382	-9.78465557098	
-24.5834560394	145.601791382	-9.78465557098	
-22.9429092407	153.212402344	-57.352142334	
-22.9429092407	153.212402344	-57.352142334	
-24.735666275	148.097351074	-85.2672119141	
-24.735666275	148.097351074	-85.2672119141	
-27.2891960144	139.887954712	-101.977226257	
-6.09894418716	130.60319519	56.0742340088	
-2.67597365379	140.919158936	-5.61558294296	
-2.67597365379	140.919158936	-5.61558294296	
7.69672203064	149.521774292	-48.2145118713	
7.69672203064	149.521774292	-48.2145118713	
10.9095535278	146.529403687	-75.566368103	
10.9095535278	146.529403687	-75.566368103	
11.1044387817	140.014160156	-93.0765304565	
4.70958089828	121.421257019	54.880317688	
16.1958637238	131.930023193	-0.975879013538	
16.1958637238	131.930023193	-0.975879013538	
34.1590805054	135.685455322	-31.1999187469	
34.1590805054	135.685455322	-31.1999187469	
41.0324249268	132.626556396	-49.2539215088	
41.0324249268	132.626556396	-49.2539215088	
44.3838653564	126.355491638	-64.9557952881	

-19.0386867523	134.081512451	12.4468154907	
-37.707698822	110.916282654	66.2084121704	
-37.707698822	110.916282654	66.2084121704	
-37.707698822	110.916282654	66.2084121704	
-72.4942932129	125.387619019	33.4633369446	
-72.4942932129	125.387619019	33.4633369446	
-85.9629364014	129.840637207	2.45888137817	
-85.9629364014	129.840637207	2.45888137817	
-93.7488555908	132.162246704	-19.48919487	
-27.5626602173	131.891708374	61.8503494263	
-44.7592086792	147.41960144	-7.97550106049	
-44.7592086792	147.41960144	-7.97550106049	
-53.9266357422	153.934936523	-49.4396591187	
-53.9266357422	153.934936523	-49.4396591187	
-59.5341644287	149.424560547	-72.5138931274	
-59.5341644287	149.424560547	-72.5138931274	
-63.4286956787	141.923446655	-87.3625869751	
-15.7475404739	133.009765625	58.568523407	
-22.6819286346	146.977203369	-9.43441104889	
-22.6819286346	146.977203369	-9.43441104889	
-20.6887168884	154.000152588	-57.0787582397	
-20.6887168884	154.000152588	-57.0787582397	
-22.2782535553	148.499420166	-84.9327392578	
-22.2782535553	148.499420166	-84.9327392578	
-24.7011470795	140.075592041	-101.555252075	
-3.88283920288	130.990875244	56.1023025513	
-0.741013050079	142.310623169	-5.42624330521	
-0.741013050079	142.310623169	-5.42624330521	
10.1427755356	150.031829834	-48.0665168762	
10.1427755356	150.031829834	-48.0665168762	
13.6945800781	146.635757446	-75.3291702271	
13.6945800781	146.635757446	-75.3291702271	
14.137260437	139.982727051	-92.7829055786	
6.95482158661	121.870101929	54.7188110352	
18.1820983887	133.319137573	-1.00507283211	
18.1820983887	133.319137573	-1.00507283211	
36.2331123352	136.205947876	-31.2722206116	
36.2331123352	136.205947876	-31.2722206116	
43.202747345	132.864639282	-49.2390403748	
43.202747345	132.864639282	-49.2390403748	
46.7274856567	126.527122498	-64.8761520386	

-18.4724884033	135.290206909	12.8726348877	
-37.469783783	111.424980164	66.2113876343	
-37.469783783	111.424980164	66.2113876343	
-37.469783783	111.424980164	66.2113876343	
-72.024307251	125.876182556	33.212688446	
-72.024307251	125.876182556	33.212688446	
-85.0021972656	130.218673706	1.98406386375	
-85.0021972656	130.218673706	1.98406386375	
-93.096862793	132.793014526	-19.823682785	
-27.1734542847	132.397598267	62.2091178894	
-44.0377388	149.109832764	-7.42408657074	
-44.0377388	149.109832764	-7.42408657074	
-53.1392326355	155.310928345	-48.9509086609	
-53.1392326355	155.310928345	-48.9509086609	
-58.7196655273	150.615097046	-71.9946975708	
-58.7196655273	150.615097046	-71.9946975708	
-62.6029014587	143.021759033	-86.799407959	
-15.3405160904	133.488067627	58.9826698303	
-21.9591350555	148.544403076	-8.81905937195	
-21.9591350555	148.544403076	-8.81905937195	
-19.808681488	155.578964233	-56.4548568726	
-19.808681488	155.578964233	-56.4548568726	
-21.3881835938	150.05947876	-84.3056945801	
-21.3881835938	150.05947876	-84.3056945801	
-23.8418178558	141.634902954	-100.923324585	
-3.4812066555	131.429168701	56.523601532	
-0.0625478774309	143.672286987	-4.81307888031	
-0.0625478774309	143.672286987	-4.81307888031	
11.3107433319	151.2137146	-47.3576622009	
11.3107433319	151.2137146	-47.3576622009	
14.935049057	147.405807495	-74.5562820435	
14.935049057	147.405807495	-74.5562820435	
15.2876958847	140.362258911	-91.8581924438	
7.30106878281	122.259498596	55.0345497131	
18.7866668701	134.489379883	-0.4703553617	
18.7866668701	134.489379883	-0.4703553617	
36.9587631226	137.393859863	-30.6632671356	
36.9587631226	137.393859863	-30.6632671356	
43.8223571777	133.93359375	-48.6483802795	
43.8223571777	133.93359375	-48.6483802795	
47.110786438	127.426940918	-64.2675018311	

-15.5814189911	137.728820801	12.7300233841	
-34.4459762573	112.630256653	65.5472488403	
-34.4459762573	112.630256653	65.5472488403	
-34.4459762573	112.630256653	65.5472488403	
-69.3552703857	127.637245178	33.1759872437	
-69.3552703857	127.637245178	33.1759872437	
-81.5634613037	132.257797241	1.67804336548	
-81.5634613037	132.257797241	1.67804336548	
-89.729095459	135.328125	-20.038860321	
-24.4707489014	133.83253479	61.9637641907	
-41.2690696716	151.489471436	-7.45190525055	
-41.2690696716	151.489471436	-7.45190525055	
-50.1097831726	158.129501343	-48.9671974182	
-50.1097831726	158.129501343	-48.9671974182	
-55.4158096313	153.124450684	-72.0107116699	
-55.4158096313	153.124450684	-72.0107116699	
-59.0083999634	145.060409546	-86.6388473511	
-12.6416530609	135.169387817	58.8168869019	
-19.1777839661	151.303421021	-8.7445306778	
-19.1777839661	151.303421021	-8.7445306778	
-16.5969161987	159.217376709	-56.220703125	
-16.5969161987	159.217376709	-56.220703125	
-17.985616684	153.436889648	-84.0287322998	
-17.985616684	153.436889648	-84.0287322998	
-20.347530365	144.488143921	-100.383560181	
-0.738986551762	133.344726562	56.3824577332	
2.77521371841	146.714309692	-4.71315670013	
2.77521371841	146.714309692	-4.71315670013	
14.5997257233	154.907546997	-47.0134925842	
14.5997257233	154.907546997	-47.0134925842	
18.371427536	150.859817505	-74.1573867798	
18.371427536	150.859817505	-74.1573867798	
18.7117080688	143.344360352	-91.2598419189	
10.1970262527	124.377006531	54.788356781	
21.7492980957	137.760787964	-0.435760080814	
21.7492980957	137.760787964	-0.435760080814	
40.2229995728	141.342529297	-30.3718013763	
40.2229995728	141.342529297	-30.3718013763	
47.1485786438	137.959854126	-48.3479118347	
47.1485786438	137.959854126	-48.3479118347	
50.3600234985	131.322357178	-63.9279441833	

-17.616733551	135.628250122	13.9777193069	
-37.3287849426	109.369949341	65.9142684937	
-37.3287849426	109.369949341	65.9142684937	
-37.3287849426	109.369949341	65.9142684937	
-71.7537231445	124.401092529	33.0394325256	
-71.7537231445	124.401092529	33.0394325256	
-83.9740447998	129.372787476	1.59971499443	
-83.9740447998	129.372787476	1.59971499443	
-92.3327407837	132.771774292	-19.9944400787	
-27.134180069	130.568740845	62.987739563	
-42.9421691895	150.115219116	-6.15362882614	
-42.9421691895	150.115219116	-6.15362882614	
-52.1892127991	155.092895508	-47.8127555847	
-52.1892127991	155.092895508	-47.8127555847	
-57.6351318359	149.568954468	-70.7045898438	
-57.6351318359	149.568954468	-70.7045898438	
-61.3073921204	141.463012695	-85.2897186279	
-15.2570724487	131.882110596	60.0167312622	
-20.8391647339	149.770675659	-7.18753433228	
-20.8391647339	149.770675659	-7.18753433228	
-18.6413669586	155.669967651	-54.9750480652	
-18.6413669586	155.669967651	-54.9750480652	
-20.1872787476	149.278427124	-82.6406784058	
-20.1872787476	149.278427124	-82.6406784058	
-22.5849285126	140.33694458	-98.9942932129	
-3.34143304825	130.016494751	57.6787147522	
1.0242909193	144.891571045	-3.01265192032	
1.0242909193	144.891571045	-3.01265192032	
12.561167717	151.957992554	-45.5947227478	
12.561167717	151.957992554	-45.5947227478	
16.1018066406	147.514923096	-72.7078933716	
16.1018066406	147.514923096	-72.7078933716	
16.3225822449	139.98475647	-89.8058319092	
7.53783178329	120.997520447	55.9883384705	
19.8697338104	135.669158936	1.26219832897	
19.8697338104	135.669158936	1.26219832897	
38.1287384033	138.38494873	-28.895822525	
38.1287384033	138.38494873	-28.895822525	
44.8423995972	134.698654175	-46.8926200867	
44.8423995972	134.698654175	-46.8926200867	
47.8781738281	127.983337402	-62.4745254517	

-17.6109523773	133.766220093	13.9391403198	
-38.1875152588	107.447410583	65.5084533691	
-38.1875152588	107.447410583	65.5084533691	
-38.1875152588	107.447410583	65.5084533691	
-72.4088897705	122.374794006	32.3748245239	
-72.4088897705	122.374794006	32.3748245239	
-83.8201904297	126.909233093	0.567103564739	
-83.8201904297	126.909233093	0.567103564739	
-92.849281311	130.580123901	-20.7103176117	
-27.7280082703	128.547454834	62.8121604919	
-42.5497665405	148.641601562	-6.39063453674	
-42.5497665405	148.641601562	-6.39063453674	
-51.8140602112	152.067596436	-48.2021560669	
-51.8140602112	152.067596436	-48.2021560669	
-57.2633666992	146.127655029	-70.98878479	
-57.2633666992	146.127655029	-70.98878479	
-60.9703559875	138.025421143	-85.5671844482	
-15.8048429489	129.745193481	59.9800071716	
-20.4417705536	148.057754517	-7.18190479279	
-20.4417705536	148.057754517	-7.18190479279	
-17.9616413116	152.185302734	-55.1411705017	
-17.9616413116	152.185302734	-55.1411705017	
-19.3316116333	145.270858765	-82.6900787354	
-19.3316116333	145.270858765	-82.6900787354	
-21.606344223	136.309768677	-99.0505142212	
-3.88522315025	127.7603302	57.7636413574	
1.31881213188	142.91418457	-2.7925183773	
1.31881213188	142.91418457	-2.7925183773	
13.043554306	148.63381958	-45.5252075195	
13.043554306	148.63381958	-45.5252075195	
16.6015586853	143.540618896	-72.5215148926	
16.6015586853	143.540618896	-72.5215148926	
16.8108100891	135.748260498	-89.5017166138	
6.91211748123	118.630638123	56.1438293457	
20.0127754211	133.460540771	1.63942372799	
20.0127754211	133.460540771	1.63942372799	
38.414478302	135.438995361	-28.4892349243	
38.414478302	135.438995361	-28.4892349243	
45.1931724548	131.516357422	-46.4115333557	
45.1931724548	131.516357422	-46.4115333557	
48.3136291504	124.741828918	-61.9510231018	

-15.3357181549	135.090866089	15.2581195831	
-36.1247520447	109.707687378	67.2098236084	
-36.1247520447	109.707687378	67.2098236084	
-36.1247520447	109.707687378	67.2098236084	
-69.7853775024	123.581535339	33.0594825745	
-69.7853775024	123.581535339	33.0594825745	
-81.0418167114	127.356254578	1.09772515297	
-81.0418167114	127.356254578	1.09772515297	
-89.8809738159	130.47416687	-20.3470039368	
-25.6303253174	130.7449646	64.1794509888	
-40.1850967407	149.634658813	-5.41813611984	
-40.1850967407	149.634658813	-5.41813611984	
-49.1710777283	152.315444946	-47.3446578979	
-49.1710777283	152.315444946	-47.3446578979	
-54.482711792	145.716690063	-69.9820404053	
-54.482711792	145.716690063	-69.9820404053	
-58.091545105	137.074066162	-84.2718734741	
-13.6958656311	131.878952026	61.3687095642	
-18.0751876831	149.011581421	-6.12105369568	
-18.0751876831	149.011581421	-6.12105369568	
-15.2642364502	153.473693848	-54.032081604	
-15.2642364502	153.473693848	-54.032081604	
-16.5456466675	146.410064697	-81.5473861694	
-16.5456466675	146.410064697	-81.5473861694	
-18.8279705048	137.171737671	-97.7518157959	
-1.77096140385	129.841705322	59.2296638489	
3.66363382339	143.921096802	-1.56511592865	
3.66363382339	143.921096802	-1.56511592865	
15.4288625717	149.047927856	-44.3618621826	
15.4288625717	149.047927856	-44.3618621826	
19.0992431641	143.759490967	-71.3055343628	
19.0992431641	143.759490967	-71.3055343628	
19.4322834015	135.924804688	-88.2642745972	
9.02093219757	120.672515869	57.8088798523	
22.3304920197	134.525482178	3.09842061996	
22.3304920197	134.525482178	3.09842061996	
40.5201148987	136.008834839	-27.1870594025	
40.5201148987	136.008834839	-27.1870594025	
47.2701187134	131.917434692	-45.0824394226	
47.2701187134	131.917434692	-45.0824394226	
50.4570732117	125.072463989	-60.5774993896	

-16.9929447174	131.634140015	15.6272010803	
-37.9769477844	105.459442139	67.1056060791	
-37.9769477844	105.459442139	67.1056060791	
-37.9769477844	105.459442139	67.1056060791	
