24.9745674133	44.7666969299	
35.9516716003	-12.1608514786	
35.9516716003	-12.1608514786	
55.2280769348	-40.5083580017	
55.2280769348	-40.5083580017	
62.3768692017	-58.5240440369	
62.3768692017	-58.5240440369	
64.8146057129	-73.6558303833	
3.52990579605	52.1889190674	
14.3205108643	-4.29178762436	
14.3205108643	-4.29178762436	
32.3541984558	-34.3179512024	
32.3541984558	-34.3179512024	
39.3622245789	-52.3661613464	
39.3622245789	-52.3661613464	
42.7886543274	-68.0224380493	
4.70958089828	54.880317688	
16.1958637238	-0.975879013538	
16.1958637238	-0.975879013538	
34.1590805054	-31.1999187469	
34.1590805054	-31.1999187469	
41.0324249268	-49.2539215088	
41.0324249268	-49.2539215088	
44.3838653564	-64.9557952881	
6.95482158661	54.7188110352	
18.1820983887	-1.00507283211	
18.1820983887	-1.00507283211	
36.2331123352	-31.2722206116	
36.2331123352	-31.2722206116	
43.202747345	-49.2390403748	
43.202747345	-49.2390403748	
46.7274856567	-64.8761520386	
7.30106878281	55.0345497131	
18.7866668701	-0.4703553617	
18.7866668701	-0.4703553617	
36.9587631226	-30.6632671356	
36.9587631226	-30.6632671356	
43.8223571777	-48.6483802795	
43.8223571777	-48.6483802795	
47.110786438	-64.2675018311	
10.1970262527	54.788356781	
21.7492980957	-0.435760080814	
21.7492980957	-0.435760080814	
40.2229995728	-30.3718013763	
40.2229995728	-30.3718013763	
47.1485786438	-48.3479118347	
47.1485786438	-48.3479118347	
50.3600234985	-63.9279441833	
7.53783178329	55.9883384705	
19.8697338104	1.26219832897	
19.8697338104	1.26219832897	
38.1287384033	-28.895822525	
38.1287384033	-28.895822525	
44.8423995972	-46.8926200867	
44.8423995972	-46.8926200867	
47.8781738281	-62.4745254517	
6.91211748123	56.1438293457	
20.0127754211	1.63942372799	
20.0127754211	1.63942372799	
38.414478302	-28.4892349243	
38.414478302	-28.4892349243	
45.1931724548	-46.4115333557	
45.1931724548	-46.4115333557	
48.3136291504	-61.9510231018	
9.02093219757	57.8088798523	
22.3304920197	3.09842061996	
22.3304920197	3.09842061996	
40.5201148987	-27.1870594025	
40.5201148987	-27.1870594025	
47.2701187134	-45.0824394226	
47.2701187134	-45.0824394226	
50.4570732117	-60.5774993896	
7.19241714478	58.0751609802	
20.7298336029	3.63520121574	
20.7298336029	3.63520121574	
38.8158950806	-26.7176189423	
38.8158950806	-26.7176189423	
45.4361038208	-44.6412658691	
45.4361038208	-44.6412658691	
48.4745178223	-60.1368560791	
