14.2452287674	44.5226249695	
17.0973320007	-18.0523796082	
17.0973320007	-18.0523796082	
28.9030303955	-58.5623703003	
28.9030303955	-58.5623703003	
32.0956687927	-85.9520950317	
32.0956687927	-85.9520950317	
31.3235034943	-102.476623535	
-7.34550952911	52.9908905029	
-4.6786198616	-9.21252441406	
-4.6786198616	-9.21252441406	
4.34829139709	-51.8264045715	
4.34829139709	-51.8264045715	
6.80378007889	-79.3082351685	
6.80378007889	-79.3082351685	
6.5193104744	-96.8364639282	
-6.09894418716	56.0742340088	
-2.67597365379	-5.61558294296	
-2.67597365379	-5.61558294296	
7.69672203064	-48.2145118713	
7.69672203064	-48.2145118713	
10.9095535278	-75.566368103	
10.9095535278	-75.566368103	
11.1044387817	-93.0765304565	
-3.88283920288	56.1023025513	
-0.741013050079	-5.42624330521	
-0.741013050079	-5.42624330521	
10.1427755356	-48.0665168762	
10.1427755356	-48.0665168762	
13.6945800781	-75.3291702271	
13.6945800781	-75.3291702271	
14.137260437	-92.7829055786	
-3.4812066555	56.523601532	
-0.0625478774309	-4.81307888031	
-0.0625478774309	-4.81307888031	
11.3107433319	-47.3576622009	
11.3107433319	-47.3576622009	
14.935049057	-74.5562820435	
14.935049057	-74.5562820435	
15.2876958847	-91.8581924438	
-0.738986551762	56.3824577332	
2.77521371841	-4.71315670013	
2.77521371841	-4.71315670013	
14.5997257233	-47.0134925842	
14.5997257233	-47.0134925842	
18.371427536	-74.1573867798	
18.371427536	-74.1573867798	
18.7117080688	-91.2598419189	
-3.34143304825	57.6787147522	
1.0242909193	-3.01265192032	
1.0242909193	-3.01265192032	
12.561167717	-45.5947227478	
12.561167717	-45.5947227478	
16.1018066406	-72.7078933716	
16.1018066406	-72.7078933716	
16.3225822449	-89.8058319092	
-3.88522315025	57.7636413574	
1.31881213188	-2.7925183773	
1.31881213188	-2.7925183773	
13.043554306	-45.5252075195	
13.043554306	-45.5252075195	
16.6015586853	-72.5215148926	
16.6015586853	-72.5215148926	
16.8108100891	-89.5017166138	
-1.77096140385	59.2296638489	
3.66363382339	-1.56511592865	
3.66363382339	-1.56511592865	
15.4288625717	-44.3618621826	
15.4288625717	-44.3618621826	
19.0992431641	-71.3055343628	
19.0992431641	-71.3055343628	
19.4322834015	-88.2642745972	
-3.62186121941	59.5797386169	
2.06833291054	-0.97700637579	
2.06833291054	-0.97700637579	
13.735162735	-43.8194961548	
13.735162735	-43.8194961548	
17.2523517609	-70.7346878052	
17.2523517609	-70.7346878052	
17.4475307465	-87.6049804688	
