
-1.16798400879	118.917137146	
-19.7254886627	106.107879639	
-19.7254886627	106.107879639	
-19.7254886627	106.107879639	
-54.0876159668	120.319267273	
-54.0876159668	120.319267273	
-66.5813293457	122.334648132	
-66.5813293457	122.334648132	
-73.5610733032	122.711265564	
-9.38456249237	125.823936462	
-26.8793621063	128.632965088	
-26.8793621063	128.632965088	
-34.7090530396	142.129821777	
-34.7090530396	142.129821777	
-40.6537361145	137.036315918	
-40.6537361145	137.036315918	
-44.8465270996	126.334648132	
2.41970562935	126.188766479	
-4.81837272644	127.672813416	
-4.81837272644	127.672813416	
-2.60511422157	143.455734253	
-2.60511422157	143.455734253	
-5.50920152664	138.724914551	
-5.50920152664	138.724914551	
-9.49431991577	127.965957642	
14.2452287674	123.616226196	
17.0973320007	123.551933289	
17.0973320007	123.551933289	
28.9030303955	138.243179321	
28.9030303955	138.243179321	
32.0956687927	135.595367432	
32.0956687927	135.595367432	
31.3235034943	126.909996033	
24.9745674133	114.268539429	
35.9516716003	115.288665771	
35.9516716003	115.288665771	
55.2280769348	123.955383301	
55.2280769348	123.955383301	
62.3768692017	121.333076477	
62.3768692017	121.333076477	
64.8146057129	113.446784973	

-22.8119678497	130.753005981	
-40.9962844849	111.422866821	
-40.9962844849	111.422866821	
-40.9962844849	111.422866821	
-76.1607818604	125.94354248	
-76.1607818604	125.94354248	
-90.2851486206	130.024307251	
-90.2851486206	130.024307251	
-97.9516372681	131.712249756	
-30.9903087616	132.078491211	
-48.7390480042	142.467987061	
-48.7390480042	142.467987061	
-57.6660461426	151.433853149	
-57.6660461426	151.433853149	
-63.3696022034	147.385391235	
-63.3696022034	147.385391235	
-67.368927002	139.523742676	
-19.2036247253	133.013473511	
-26.670129776	142.025863647	
-26.670129776	142.025863647	
-26.2206878662	151.469009399	
-26.2206878662	151.469009399	
-28.8605422974	146.47593689	
-28.8605422974	146.47593689	
-32.0059890747	137.739273071	
-7.34550952911	130.878494263	
-4.6786198616	137.76272583	
-4.6786198616	137.76272583	
4.34829139709	147.704483032	
4.34829139709	147.704483032	
6.80378007889	145.230499268	
6.80378007889	145.230499268	
6.5193104744	138.767379761	
3.52990579605	121.733016968	
14.3205108643	129.201339722	
14.3205108643	129.201339722	
32.3541984558	134.047851562	
32.3541984558	134.047851562	
39.3622245789	131.273605347	
39.3622245789	131.273605347	
42.7886543274	124.929489136	

-21.0736656189	133.046661377	
-40.0380783081	110.819267273	
-40.0380783081	110.819267273	
-40.0380783081	110.819267273	
-74.5494918823	125.243789673	
-74.5494918823	125.243789673	
-87.8331298828	129.495254517	
-87.8331298828	129.495254517	
-95.7448806763	131.788696289	
-29.7973155975	131.684112549	
-46.6644058228	146.149368286	
-46.6644058228	146.149368286	
-55.8815574646	153.342315674	
-55.8815574646	153.342315674	
-61.5899734497	149.223175049	
-61.5899734497	149.223175049	
-65.5896606445	141.939315796	
-17.9654331207	132.705429077	
-24.5834560394	145.601791382	
-24.5834560394	145.601791382	
-22.9429092407	153.212402344	
-22.9429092407	153.212402344	
-24.735666275	148.097351074	
-24.735666275	148.097351074	
-27.2891960144	139.887954712	
-6.09894418716	130.60319519	
-2.67597365379	140.919158936	
-2.67597365379	140.919158936	
7.69672203064	149.521774292	
7.69672203064	149.521774292	
10.9095535278	146.529403687	
10.9095535278	146.529403687	
11.1044387817	140.014160156	
4.70958089828	121.421257019	
16.1958637238	131.930023193	
16.1958637238	131.930023193	
34.1590805054	135.685455322	
34.1590805054	135.685455322	
41.0324249268	132.626556396	
41.0324249268	132.626556396	
44.3838653564	126.355491638	

-19.0386867523	134.081512451	
-37.707698822	110.916282654	
-37.707698822	110.916282654	
-37.707698822	110.916282654	
-72.4942932129	125.387619019	
-72.4942932129	125.387619019	
-85.9629364014	129.840637207	
-85.9629364014	129.840637207	
-93.7488555908	132.162246704	
-27.5626602173	131.891708374	
-44.7592086792	147.41960144	
-44.7592086792	147.41960144	
-53.9266357422	153.934936523	
-53.9266357422	153.934936523	
-59.5341644287	149.424560547	
-59.5341644287	149.424560547	
-63.4286956787	141.923446655	
-15.7475404739	133.009765625	
-22.6819286346	146.977203369	
-22.6819286346	146.977203369	
-20.6887168884	154.000152588	
-20.6887168884	154.000152588	
-22.2782535553	148.499420166	
-22.2782535553	148.499420166	
-24.7011470795	140.075592041	
-3.88283920288	130.990875244	
-0.741013050079	142.310623169	
-0.741013050079	142.310623169	
10.1427755356	150.031829834	
10.1427755356	150.031829834	
13.6945800781	146.635757446	
13.6945800781	146.635757446	
14.137260437	139.982727051	
6.95482158661	121.870101929	
18.1820983887	133.319137573	
18.1820983887	133.319137573	
36.2331123352	136.205947876	
36.2331123352	136.205947876	
43.202747345	132.864639282	
43.202747345	132.864639282	
46.7274856567	126.527122498	

-18.4724884033	135.290206909	
-37.469783783	111.424980164	
-37.469783783	111.424980164	
-37.469783783	111.424980164	
-72.024307251	125.876182556	
-72.024307251	125.876182556	
-85.0021972656	130.218673706	
-85.0021972656	130.218673706	
-93.096862793	132.793014526	
